#    frfrq      xpoln     frmsfd      msfdrat
#
1066.024902 469.735748 469.608490   1.000271 
1065.815918 469.800018 469.743561   1.000120 
1065.606934 469.800018 469.883423   0.999822 
1065.397949 469.928619 470.028290   0.999788 
1065.188965 469.800018 470.178131   0.999196 
1064.979980 469.800018 470.332916   0.998867 
1064.770996 470.121429 470.492676   0.999211 
1064.562134 470.185760 470.657379   0.998998 
1064.353027 470.250031 470.827271   0.998774 
1064.144165 470.185760 471.002045   0.998267 
1063.935059 469.864288 471.182068   0.997203 
1063.726074 470.571442 471.367065   0.998312 
1063.517090 470.442871 471.557190   0.997637 
1063.308105 470.764313 471.752411   0.997905 
1063.099121 469.928619 471.952759   0.995711 
1062.890137 470.699982 472.158295   0.996911 
1062.681152 471.214325 472.369019   0.997556 
1062.472168 471.342865 472.584869   0.997372 
1062.263306 471.471466 472.805847   0.997178 
1062.054321 471.471466 473.032196   0.996701 
1061.845337 471.664307 473.263733   0.996620 
1061.636353 471.985687 473.500580   0.996801 
1061.427368 472.114288 473.742645   0.996563 
1061.218384 472.371429 473.990082   0.996585 
1061.009399 472.178558 474.242828   0.995647 
1060.800415 472.628601 474.500885   0.996054 
1060.591431 472.821472 474.764282   0.995908 
1060.382324 473.207123 475.033234   0.996156 
1060.173462 473.207123 475.307251   0.995582 
1059.964478 473.142853 475.586884   0.994861 
1059.755493 473.785736 475.871857   0.995616 
1059.546509 474.171448 476.162323   0.995819 
1059.337524 474.428558 476.458282   0.995740 
1059.128540 474.685730 476.759674   0.995650 
1058.919556 474.942871 477.066589   0.995548 
1058.710571 475.264313 477.379028   0.995570 
1058.501587 475.521454 477.696960   0.995446 
1058.292603 475.842834 478.020477   0.995444 
1058.083618 476.164307 478.349579   0.995432 
1057.874634 476.550018 478.684265   0.995541 
1057.665649 476.871429 479.024536   0.995505 
1057.456787 477.128571 479.370239   0.995324 
1057.247803 477.257141 479.721802   0.994862 
1057.038818 477.900055 480.079041   0.995461 
1056.829834 477.900055 480.441925   0.994709 
1056.620850 478.671417 480.810486   0.995551 
1056.411743 478.864288 481.185028   0.995177 
1056.202881 479.507141 481.564880   0.995727 
1055.993774 479.957123 481.950897   0.995863 
1055.784790 480.407166 482.342468   0.995988 
1055.575806 480.728577 482.739777   0.995834 
1055.366821 481.178558 483.142761   0.995935 
1055.157959 481.628601 483.551270   0.996024 
1054.948975 482.142853 483.965668   0.996234 
1054.739990 482.592834 484.385773   0.996299 
1054.531006 483.042908 484.811462   0.996352 
1054.322021 483.557129 485.242798   0.996526 
1054.113037 484.071442 485.679718   0.996689 
1053.904053 484.457184 486.122223   0.996575 
1053.695068 485.035706 486.570251   0.996846 
1053.486084 485.485687 487.023834   0.996842 
1053.277100 486.128571 487.482941   0.997222 
1053.068115 486.514252 487.947540   0.997063 
1052.859131 487.092865 488.417633   0.997288 
1052.650269 487.607147 488.892883   0.997370 
1052.441284 488.314301 489.373840   0.997835 
1052.232300 490.307129 489.860199   1.000912 
1052.023193 489.857147 490.352234   0.998990 
1051.814209 489.664307 490.849365   0.997586 
1051.605225 490.114288 491.351868   0.997481 
1051.396240 490.821442 491.859680   0.997889 
1051.187256 491.335693 492.372803   0.997894 
1050.978271 491.850006 492.891235   0.997887 
1050.769287 490.885712 493.414917   0.994874 
1050.560303 490.114288 493.943848   0.992247 
1050.351440 493.521423 494.477661   0.998066 
1050.142456 493.842834 495.016998   0.997628 
1049.933472 494.678558 495.561554   0.998218 
1049.724487 494.742859 496.111267   0.997242 
1049.515503 495.707123 496.666107   0.998069 
1049.306519 496.414276 497.226074   0.998367 
1049.097534 496.992859 497.791168   0.998396 
1048.888550 497.571442 498.361328   0.998415 
1048.679565 497.121399 498.936554   0.996362 
1048.470581 497.892853 499.516815   0.996749 
1048.261597 499.371399 500.102081   0.998539 
1048.052490 499.949982 500.692719   0.998517 
1047.843750 500.592834 501.287262   0.998615 
1047.634644 501.171417 501.887848   0.998573 
1047.425659 501.750031 502.493011   0.998521 
1047.216675 502.264313 503.103058   0.998333 
1047.007690 502.971436 503.718048   0.998518 
1046.798706 503.164307 504.337921   0.997673 
1046.589722 503.678619 504.962555   0.997457 
1046.380737 504.128571 505.592133   0.997105 
1046.171753 504.900055 506.226471   0.997380 
1045.962769 505.607147 506.865601   0.997517 
1045.753784 506.250031 507.509521   0.997518 
1045.544922 506.892853 508.157837   0.997511 
1045.335938 507.535736 508.811218   0.997493 
1045.126953 508.114288 509.469299   0.997340 
1044.917969 508.821472 510.132141   0.997431 
1044.708984 509.464294 510.799591   0.997386 
1044.500000 510.235748 511.471710   0.997584 
1044.291016 510.878571 512.148438   0.997521 
1044.081909 511.457184 512.830200   0.997323 
1043.873047 511.842834 513.515747   0.996742 
1043.663940 512.807190 514.206665   0.997278 
1043.454956 512.614319 514.901733   0.995558 
1043.245972 514.157166 515.601257   0.997199 
1043.037109 514.671387 516.304932   0.996836 
1042.828125 515.828552 517.013489   0.997708 
1042.619141 516.921448 517.726501   0.998445 
1042.410156 517.692871 518.443970   0.998551 
1042.201172 518.335754 519.165833   0.998401 
1041.992188 519.042847 519.891846   0.998367 
1041.783203 520.264282 520.621887   0.999313 
1041.574219 524.700073 521.355774   1.006415 
1041.365234 560.957153 522.093384   1.074438 
1041.156250 610.328552 522.834473   1.167346 
1040.947266 545.850037 523.578979   1.042536 
1040.738403 525.342834 524.326233   1.001939 
1040.529419 523.992920 525.076904   0.997936 
1040.320435 524.378601 525.830505   0.997239 
1040.111328 525.085815 526.587219   0.997149 
1039.902466 526.050049 527.345581   0.997543 
1039.693359 526.628601 528.107178   0.997200 
1039.484375 527.078552 528.870483   0.996612 
1039.275391 528.107117 529.635925   0.997113 
1039.066406 528.814270 530.403137   0.997004 
1038.857422 529.392822 531.172119   0.996650 
1038.648438 529.714294 531.942627   0.995811 
1038.439453 530.421448 532.714417   0.995696 
1038.230591 531.000000 533.487061   0.995338 
1038.021606 532.221375 534.261108   0.996182 
1037.812622 532.928589 535.036072   0.996061 
1037.603638 533.700012 535.811707   0.996059 
1037.394653 534.214294 536.587891   0.995577 
1037.185669 534.535767 537.364441   0.994736 
1036.976685 535.885681 538.141235   0.995809 
1036.767700 536.335754 538.918030   0.995208 
1036.558716 537.364319 539.694641   0.995682 
1036.349731 536.271423 540.470947   0.992230 
1036.140747 537.878601 541.246887   0.993777 
1035.931885 539.614319 542.021667   0.995559 
1035.722778 537.878601 542.796631   0.990939 
1035.513794 541.157166 543.570068   0.995561 
1035.304810 541.799988 544.342468   0.995329 
1035.095825 542.571411 545.113586   0.995336 
1034.886841 543.471375 545.883179   0.995582 
1034.677856 544.242798 546.651123   0.995594 
1034.468872 545.078491 547.417358   0.995727 
1034.259888 545.785706 548.181580   0.995629 
1034.050903 546.621460 548.943665   0.995770 
1033.841919 547.328552 549.703430   0.995680 
1033.632935 548.292847 550.460815   0.996062 
1033.424072 548.935669 551.215149   0.995865 
1033.215088 549.771423 551.967102   0.996022 
1033.006104 550.542847 552.716003   0.996068 
1032.797119 551.507141 553.461853   0.996468 
1032.588135 552.278625 554.204407   0.996525 
1032.379150 552.857178 554.943481   0.996240 
1032.170166 553.950012 555.679016   0.996888 
1031.961182 554.785706 556.410645   0.997080 
1031.752075 555.750061 557.138855   0.997507 
1031.543213 556.585754 557.862000   0.997712 
1031.334106 557.421448 558.581726   0.997923 
1031.125244 558.450012 559.296204   0.998487 
1030.916260 559.735718 560.006409   0.999517 
1030.707275 561.792847 560.711914   1.001928 
1030.498291 563.014282 561.412354   1.002853 
1030.289307 580.692871 562.107788   1.033063 
1030.080322 576.642822 562.797852   1.024600 
1029.871338 564.942871 563.482483   1.002592 
1029.662354 564.428589 564.161438   1.000473 
1029.453369 564.750000 564.834717   0.999850 
1029.244385 565.200012 565.501953   0.999466 
1029.035400 565.585754 566.163147   0.998980 
1028.826416 566.164307 566.817932   0.998847 
1028.617554 566.742859 567.466003   0.998726 
1028.408569 567.192932 568.107849   0.998390 
1028.199585 567.514343 568.742859   0.997840 
1027.990601 568.414246 569.370850   0.998320 
1027.781494 568.350037 569.992188   0.997119 
1027.572632 569.700012 570.605469   0.998413 
1027.363525 570.214294 571.212097   0.998253 
1027.154541 570.664246 571.810730   0.997995 
1026.945557 571.178589 572.401489   0.997864 
1026.736572 571.757141 572.984375   0.997858 
1026.527588 572.399963 573.559082   0.997979 
1026.318726 572.657166 574.125244   0.997443 
1026.109741 573.492859 574.683289   0.997929 
1025.900757 573.878540 575.232666   0.997646 
1025.691772 574.457092 575.773315   0.997714 
1025.482788 574.842834 576.305359   0.997462 
1025.273804 575.485718 576.828491   0.997672 
1025.064819 575.742798 577.343018   0.997228 
1024.855835 576.064331 577.848816   0.996912 
1024.646851 576.514282 578.345886   0.996833 
1024.437866 576.899963 578.834290   0.996658 
1024.228882 577.157104 579.314026   0.996277 
1024.019897 576.707153 579.785034   0.994691 
1023.810974 576.450012 580.247314   0.993456 
1023.601990 577.928589 580.700989   0.995226 
1023.392944 578.185669 581.146179   0.994906 
1023.183960 578.635742 581.582642   0.994933 
1022.974976 578.378540 582.010498   0.993760 
1022.765991 578.828552 582.429688   0.993817 
1022.557007 579.599976 582.840271   0.994440 
1022.348022 579.021423 583.242310   0.992763 
1022.139099 579.792847 583.635559   0.993416 
1021.930115 579.985718 584.020386   0.993092 
1021.721130 580.242859 584.396667   0.992892 
1021.512146 580.821411 584.764404   0.993257 
1021.303162 581.014282 585.123596   0.992977 
1021.094177 581.335754 585.474182   0.992931 
1020.885254 581.528503 585.816223   0.992681 
1020.676270 581.721375 586.149780   0.992445 
1020.467285 581.785706 586.474854   0.992005 
1020.258301 582.042847 586.791321   0.991908 
1020.049316 582.300049 587.099426   0.991825 
1019.840332 582.621460 587.398987   0.991867 
1019.631409 582.685730 587.690002   0.991485 
1019.422302 583.135681 587.972839   0.991773 
1019.213440 583.392883 588.246887   0.991748 
1019.004333 583.714294 588.512756   0.991846 
1018.795349 583.907166 588.769958   0.991741 
1018.586426 584.228577 589.018860   0.991867 
1018.377441 584.421448 589.259277   0.991790 
1018.168457 584.807190 589.491333   0.992054 
1017.959473 585.128601 589.715027   0.992223 
1017.750488 585.450073 589.930237   0.992406 
1017.541504 585.771484 590.137085   0.992602 
1017.332581 585.964355 590.335510   0.992595 
1017.123596 585.964355 590.525696   0.992276 
1016.914612 586.607239 590.707458   0.993059 
1016.705627 585.192871 590.880920   0.990374 
1016.496643 586.478638 591.045959   0.992272 
1016.287659 587.314270 591.202759   0.993423 
1016.078735 586.928589 591.351196   0.992521 
1015.869751 588.471497 591.491333   0.994895 
1015.660767 588.792908 591.623230   0.995216 
1015.451660 589.050110 591.746887   0.995443 
1015.242798 589.371521 591.862122   0.995792 
1015.033691 589.628540 591.969238   0.996046 
1014.824768 590.014282 592.067932   0.996531 
1014.615784 590.271423 592.158447   0.996813 
1014.406799 590.528503 592.240723   0.997109 
1014.197815 590.721497 592.314758   0.997310 
1013.988831 590.914368 592.380615   0.997525 
1013.779907 590.914368 592.438232   0.997428 
1013.570923 591.364319 592.487671   0.998104 
1013.361938 591.557129 592.528870   0.998360 
1013.152954 591.942871 592.561951   0.998955 
1012.943970 592.007141 592.586792   0.999022 
1012.734985 592.328552 592.603455   0.999536 
1012.526062 592.392883 592.612000   0.999630 
1012.317078 592.521423 592.612427   0.999846 
1012.108093 592.585754 592.604736   0.999968 
1011.899109 592.714294 592.588867   1.000212 
1011.690125 592.521423 592.564880   0.999927 
1011.481018 592.521423 592.532776   0.999981 
1011.272217 592.842834 592.492554   1.000591 
1011.063110 592.971375 592.444336   1.000890 
1010.854126 592.971375 592.387939   1.000985 
1010.645142 592.778625 592.323547   1.000768 
1010.436157 592.264282 592.251160   1.000022 
1010.227173 592.907166 592.171021   1.001243 
1010.018250 592.521423 592.083252   1.000740 
1009.809265 592.714294 591.987915   1.001227 
1009.600281 591.492859 591.885071   0.999337 
1009.391296 592.200012 591.774902   1.000718 
1009.182312 592.521423 591.657471   1.001460 
1008.973389 592.392883 591.533020   1.001454 
1008.764404 592.135742 591.401611   1.001241 
1008.555420 591.814270 591.263245   1.000932 
1008.346436 591.621460 591.118225   1.000851 
1008.137451 591.492859 590.966553   1.000891 
1007.928467 591.235779 590.808411   1.000723 
1007.719543 591.107239 590.643921   1.000784 
1007.510559 590.721497 590.473145   1.000421 
1007.301575 590.657166 590.296265   1.000611 
1007.092468 590.399963 590.113220   1.000486 
1006.883484 590.657166 589.924377   1.001242 
1006.674500 590.592834 589.729797   1.001463 
1006.465576 590.528503 589.529480   1.001695 
1006.256592 590.785706 589.323730   1.002481 
1006.047607 591.107239 589.112427   1.003386 
1005.838623 591.171448 588.895874   1.003864 
1005.629639 591.171448 588.674194   1.004242 
1005.420654 591.171448 588.447388   1.004629 
1005.211731 591.107239 588.215698   1.004916 
1005.002747 590.914368 587.979187   1.004992 
1004.793762 590.785706 587.737854   1.005186 
1004.584778 590.592834 587.492004   1.005278 
1004.375793 590.399963 587.241638   1.005378 
1004.166870 590.207153 586.987061   1.005486 
1003.957886 589.950012 586.728149   1.005491 
1003.748901 589.435730 586.465210   1.005065 
1003.539917 589.628540 586.198181   1.005852 
1003.330933 588.921509 585.927307   1.005110 
1003.121826 589.242859 585.652527   1.006130 
1002.913025 588.664368 585.374512   1.005620 
1002.703918 588.664368 585.092590   1.006105 
1002.494934 588.471497 584.807434   1.006265 
1002.285950 588.150024 584.518921   1.006212 
1002.076965 587.764282 584.227356   1.006054 
1001.867981 587.442871 583.932739   1.006011 
1001.659058 587.121460 583.635315   1.005973 
1001.450073 586.864319 583.334900   1.006050 
1001.241089 586.542908 583.031921   1.006022 
1001.032104 585.707214 582.726318   1.005115 
1000.823120 585.835815 582.418274   1.005868 
1000.614136 585.450073 582.107910   1.005741 
1000.405212 584.871460 581.795532   1.005287 
1000.196228 584.614319 581.480835   1.005389 
999.987244 584.099976 581.164307   1.005051 
999.778259 583.842834 580.845886   1.005160 
999.569214 583.264282 580.525635   1.004718 
999.360291 582.942932 580.203979   1.004721 
999.151306 582.492920 579.880737   1.004505 
998.942322 582.042847 579.556152   1.004291 
998.733337 581.592834 579.230286   1.004079 
998.524353 581.271423 578.903320   1.004091 
998.315369 580.692871 578.575317   1.003660 
998.106384 580.242859 578.246460   1.003453 
997.897400 579.921509 577.916748   1.003469 
997.688416 579.407166 577.586487   1.003152 
997.479431 579.085754 577.255737   1.003170 
997.270447 577.735718 576.924500   1.001406 
997.061462 576.257141 576.592896   0.999418 
996.852539 577.928589 576.261353   1.002893 
996.643555 577.285706 575.929565   1.002355 
996.434570 577.157104 575.597900   1.002709 
996.225586 576.128540 575.266418   1.001499 
996.016602 576.192871 574.935181   1.002187 
995.807617 576.000000 574.604431   1.002429 
995.598633 575.678589 574.274231   1.002445 
995.389648 575.292847 573.944641   1.002349 
995.180664 574.457092 573.615906   1.001467 
994.971680 574.392822 573.288025   1.001927 
994.762695 574.649963 572.961182   1.002947 
994.553772 574.199951 572.635498   1.002732 
994.344788 573.750000 572.311096   1.002514 
994.135742 573.171387 571.987915   1.002069 
993.926758 572.464294 571.666260   1.001396 
993.717773 571.692932 571.346375   1.000607 
993.508789 571.242859 571.028137   1.000376 
993.299866 570.150024 570.711853   0.999016 
993.090881 570.214294 570.397461   0.999679 
992.881897 569.892883 570.085144   0.999663 
992.672913 569.571472 569.775085   0.999643 
992.463928 569.635803 569.467285   1.000296 
992.254944 569.121460 569.161926   0.999929 
992.046021 569.507141 568.859375   1.001139 
991.837036 569.700012 568.559265   1.002006 
991.628052 569.892883 568.262085   1.002870 
991.419006 570.214294 567.967712   1.003955 
991.210022 570.278625 567.676392   1.004584 
991.001099 570.407166 567.388428   1.005320 
990.792114 570.021423 567.103638   1.005145 
990.583130 569.057190 566.822266   1.003943 
990.374146 568.092834 566.544434   1.002733 
990.165161 567.964294 566.270142   1.002992 
989.956116 566.807190 565.999573   1.001427 
989.747192 567.578613 565.732727   1.003263 
989.538208 567.128601 565.469482   1.002934 
989.329224 567.321472 565.209961   1.003736 
989.120239 567.257141 564.954102   1.004076 
988.911255 567.128601 564.701782   1.004297 
988.702271 566.807190 564.453247   1.004170 
988.493347 566.614319 564.208496   1.004264 
988.284363 566.292847 563.967224   1.004124 
988.075378 566.099976 563.729614   1.004205 
987.866394 565.907166 563.495667   1.004279 
987.657410 565.778625 563.265442   1.004462 
987.448364 565.457092 563.038818   1.004295 
987.239441 565.071411 562.815979   1.004007 
987.030457 564.557129 562.596680   1.003485 
986.821472 564.557129 562.381042   1.003869 
986.612488 564.621460 562.169128   1.004362 
986.403503 565.135742 561.960876   1.005650 
986.194580 564.942871 561.756348   1.005672 
985.985596 564.750000 561.555420   1.005689 
985.776550 564.492859 561.358032   1.005584 
985.567566 564.235657 561.164429   1.005473 
985.358582 563.914246 560.974426   1.005241 
985.149597 563.657166 560.788147   1.005116 
984.940674 561.857117 560.605530   1.002233 
984.731689 561.278564 560.426514   1.001520 
984.522705 562.821411 560.251221   1.004588 
984.313721 562.628540 560.079529   1.004551 
984.104736 562.307129 559.911560   1.004278 
983.895752 561.921448 559.747131   1.003884 
983.686829 561.150024 559.586487   1.002794 
983.477844 561.599976 559.429382   1.003880 
983.268799 560.957153 559.275940   1.003006 
983.059814 561.021423 559.126221   1.003390 
982.850830 556.007141 558.980103   0.994681 
982.641846 557.871460 558.837708   0.998271 
982.432922 560.442871 558.698914   1.003121 
982.223938 560.507141 558.563843   1.003479 
982.014954 560.250000 558.432312   1.003255 
981.805908 559.735718 558.304504   1.002563 
981.596924 559.799988 558.180359   1.002902 
981.388000 559.799988 558.059875   1.003118 
981.179016 559.607117 557.943054   1.002982 
980.970032 559.478577 557.829773   1.002956 
980.761047 559.350037 557.720215   1.002922 
980.552063 559.221436 557.614258   1.002882 
980.343079 558.964294 557.512024   1.002605 
980.134155 558.900024 557.413452   1.002667 
979.925171 558.514343 557.318481   1.002146 
979.716187 558.321472 557.227234   1.001964 
979.507202 558.000061 557.139587   1.001544 
979.298157 557.807129 557.055542   1.001349 
979.089172 557.485718 556.975159   1.000917 
978.880249 557.164368 556.898499   1.000477 
978.671265 556.971497 556.825378   1.000262 
978.462280 556.714294 556.755981   0.999925 
978.253296 556.521423 556.690247   0.999697 
978.044312 556.328552 556.628052   0.999462 
977.835327 556.135803 556.569641   0.999220 
977.626343 556.200012 556.514771   0.999434 
977.417358 556.071472 556.463623   0.999295 
977.208374 555.942932 556.416077   0.999150 
976.999390 555.621460 556.372192   0.998651 
976.790405 555.942932 556.331909   0.999301 
976.581482 555.428589 556.295349   0.998442 
976.372498 555.878601 556.262329   0.999310 
976.163513 555.557190 556.233032   0.998785 
975.954529 555.814270 556.207397   0.999293 
975.745544 555.878601 556.185364   0.999448 
975.536560 555.878601 556.166931   0.999482 
975.327576 555.814270 556.152222   0.999392 
975.118591 555.814270 556.141113   0.999412 
974.909607 555.750061 556.133667   0.999310 
974.700623 555.814270 556.129761   0.999433 
974.491638 555.750061 556.129700   0.999317 
974.282654 555.814270 556.133240   0.999426 
974.073730 555.814270 556.140625   0.999413 
973.864746 555.878601 556.151794   0.999509 
973.655762 555.750061 556.166992   0.999250 
973.446716 554.978577 556.186157   0.997829 
973.237732 555.750061 556.209351   0.999174 
973.028809 556.200012 556.236633   0.999934 
972.819824 556.200012 556.268127   0.999878 
972.610840 556.135803 556.303894   0.999698 
972.401855 555.750061 556.343872   0.998933 
972.192871 556.650024 556.388306   1.000470 
971.983887 556.714294 556.437134   1.000498 
971.774963 556.842896 556.490479   1.000633 
971.565979 556.907227 556.548340   1.000645 
971.356995 556.971497 556.610840   1.000648 
971.147949 557.292908 556.678101   1.001104 
970.938965 557.485718 556.750061   1.001321 
970.729980 557.614258 556.826782   1.001414 
970.521057 557.164368 556.908447   1.000460 
970.312073 556.264343 556.995117   0.998688 
970.103088 557.549988 557.086670   1.000832 
969.894104 557.678589 557.183411   1.000889 
969.685120 558.321472 557.285156   1.001860 
969.476074 557.871460 557.392212   1.000860 
969.267151 558.385681 557.504456   1.001581 
969.058167 558.642883 557.622070   1.001831 
968.849182 558.900024 557.745056   1.002071 
968.640198 559.157166 557.873474   1.002301 
968.431213 559.028564 558.007446   1.001830 
968.222290 559.285706 558.146973   1.002040 
968.013306 559.799988 558.292114   1.002701 
967.804321 559.928589 558.443054   1.002660 
967.595337 560.121460 558.599731   1.002724 
967.386353 560.185669 558.762207   1.002548 
967.177307 560.378540 558.930725   1.002590 
966.968384 560.442871 559.105042   1.002393 
966.759399 560.828552 559.285400   1.002759 
966.550415 560.892883 559.471863   1.002540 
966.341431 560.957153 559.664551   1.002310 
966.132446 560.957153 559.863403   1.001954 
965.923462 561.407104 560.068542   1.002390 
965.714539 561.599976 560.279968   1.002356 
965.505554 561.792847 560.497925   1.002310 
965.296509 561.921448 560.722412   1.002138 
965.087524 562.114258 560.953308   1.002070 
964.878540 562.242798 561.190857   1.001874 
964.669556 562.500000 561.434998   1.001897 
964.460632 562.628540 561.685852   1.001678 
964.251648 562.821411 561.943542   1.001562 
964.042664 562.885681 562.208191   1.001205 
963.833679 562.885681 562.479614   1.000722 
963.624695 562.435669 562.758118   0.999427 
963.415771 562.371460 563.043518   0.998806 
963.206787 560.442871 563.336182   0.994864 
962.997742 562.628540 563.636047   0.998212 
962.788757 562.950012 563.943115   0.998239 
962.579773 563.785706 564.257446   0.999164 
962.370789 564.235657 564.579224   0.999391 
962.161865 564.428589 564.908264   0.999151 
961.952881 564.557129 565.244873   0.998783 
961.743896 564.750000 565.588623   0.998517 
961.534912 564.878540 565.939636   0.998125 
961.325867 565.200012 566.297668   0.998062 
961.116882 565.392883 566.662537   0.997759 
960.907959 565.649963 567.033936   0.997559 
960.698975 565.842834 567.411987   0.997235 
960.489990 566.035767 567.796509   0.996899 
960.281006 566.099976 568.187439   0.996326 
960.072021 566.550049 568.584412   0.996422 
959.863037 585.642944 568.987488   1.029272 
959.654114 1124.357178 569.396240   1.974648 
959.445129 1168.714233 569.810913   2.051056 
959.236145 1042.071533 570.231140   1.827455 
959.027100 1010.571411 570.657043   1.770891 
958.818115 1033.714233 571.088135   1.810078 
958.609192 1071.642822 571.524231   1.875061 
958.400208 1072.285767 571.965576   1.874738 
958.191223 1050.428589 572.411804   1.835092 
957.982239 1022.142944 572.862793   1.784272 
957.773254 1045.928589 573.318481   1.824341 
957.564270 1110.214233 573.778687   1.934917 
957.355347 1157.785767 574.243042   2.016195 
957.146301 1141.714478 574.711914   1.986586 
956.937317 1125.642822 575.184753   1.957011 
956.728333 1107.642822 575.661499   1.924122 
956.519348 1058.142944 576.142090   1.836601 
956.310364 1055.571411 576.626343   1.830599 
956.101440 1106.357178 577.113953   1.917052 
955.892456 847.928528 577.605164   1.468007 
955.683472 577.542786 578.099609   0.999037 
955.474487 576.000000 578.597168   0.995511 
955.265503 576.578552 579.097717   0.995650 
955.056519 674.357056 579.601074   1.163485 
954.847534 740.571411 580.107117   1.276611 
954.638550 717.428650 580.615723   1.235634 
954.429565 590.978638 581.126831   1.016953 
954.220581 627.557129 581.640137   1.078944 
954.011597 3612.214355 582.155640   6.204895 
953.802673 1509.428467 582.673035   2.590524 
953.593689 595.157166 583.192322   1.020516 
953.384705 646.714294 583.713440   1.107931 
953.175720 1506.857056 584.236145   2.579192 
952.966675 7200.000000 584.760376  12.312736 
952.757690 745.714233 585.285889   1.274103 
952.548767 610.585754 585.812317   1.042289 
952.339783 656.999939 586.340027   1.120510 
952.130798 591.042908 586.868652   1.007113 
951.921814 681.428528 587.398010   1.160080 
951.712830 723.214294 587.927917   1.230107 
951.503845 591.814270 588.458374   1.005703 
951.294922 587.442871 588.989075   0.997375 
951.085938 583.971375 589.520020   0.990588 
950.876953 584.549988 590.051025   0.990677 
950.667908 584.935730 590.582275   0.990439 
950.458923 585.257141 591.113037   0.990093 
950.250000 585.900024 591.643311   0.990293 
950.041016 586.157227 592.173340   0.989841 
949.832031 586.157227 592.702637   0.988957 
949.623047 587.121460 593.231201   0.989701 
949.414062 587.314270 593.758972   0.989146 
949.205078 590.078552 594.285583   0.992921 
948.996094 688.500061 594.811035   1.157511 
948.787109 622.478577 595.335205   1.045593 
948.578125 992.571350 595.857910   1.665785 
948.369141 595.414246 596.379028   0.998382 
948.160156 596.571411 596.898376   0.999452 
947.951172 610.392883 597.415894   1.021722 
947.742249 602.100037 597.931213   1.006972 
947.533264 608.721375 598.444580   1.017172 
947.324280 784.928650 598.955688   1.310495 
947.115295 772.071472 599.464294   1.287936 
946.906311 597.214294 599.970398   0.995406 
946.697266 595.928589 600.473938   0.992430 
946.488342 594.257141 600.974365   0.988823 
946.279358 596.571411 601.471985   0.991852 
946.070374 596.442871 601.966431   0.990824 
945.861389 601.135742 602.457642   0.997806 
945.652405 601.071411 602.945496   0.996892 
945.443481 792.642883 603.429626   1.313563 
945.234497 615.342834 603.910217   1.018931 
945.025513 600.299988 604.387085   0.993238 
944.816467 612.899963 604.859985   1.013292 
944.607483 1352.571411 605.328735   2.234441 
944.398499 619.007202 605.793335   1.021813 
944.189575 645.428528 606.253418   1.064618 
943.980591 1390.500000 606.709045   2.291873 
943.771606 59175.000000 607.160156  97.461929 
943.562622 159492.859375 607.606445 262.493683 
943.353638 1213.071411 608.047852   1.995026 
943.144653 1224.642944 608.484070   2.012613 
942.935730 704.571472 608.915039   1.157093 
942.726746 604.735718 609.340881   0.992442 
942.517700 606.728577 609.761292   0.995026 
942.308716 619.200012 610.176025   1.014789 
942.099731 625.821411 610.585022   1.024954 
941.890747 620.035706 610.988098   1.014808 
941.681824 80742.859375 611.385010 132.065491 
941.472839 34155.003906 611.775940  55.829269 
941.263855 610.135742 612.160522   0.996692 
941.054871 606.857117 612.538696   0.990725 
940.845825 612.257202 612.910400   0.998934 
940.636902 613.028503 613.275146   0.999598 
940.427917 1944.642822 613.633179   3.169064 
940.218933 665.357056 613.984192   1.083671 
940.009949 1049.142822 614.328064   1.707789 
939.800964 4683.856934 614.664673   7.620183 
939.591980 9225.000000 614.993896  15.000149 
939.383057 11751.427734 615.315491  19.098215 
939.174072 11018.571289 615.629700  17.898050 
938.965088 10510.713867 615.936462  17.064608 
938.756104 11442.858398 616.235596  18.568968 
938.547058 12522.857422 616.527344  20.311926 
938.338074 14612.142578 616.811401  23.689806 
938.129150 14541.429688 617.087830  23.564604 
937.920166 14239.287109 617.356812  23.064922 
937.711182 16045.713867 617.618164  25.979990 
937.502197 16875.000000 617.871887  27.311487 
937.293213 17164.283203 618.118042  27.768618 
937.084229 16572.855469 618.356567  26.801455 
936.875305 16656.427734 618.587341  26.926558 
936.666260 16784.998047 618.810669  27.124611 
936.457275 18739.287109 619.026245  30.272202 
936.248291 20166.425781 619.234131  32.566723 
936.039307 15261.427734 619.434326  24.637686 
935.830383 7630.714844 619.626770  12.315018 
935.621399 1625.785767 619.811584   2.623032 
935.412415 629.164246 619.988647   1.014800 
935.203430 614.314270 620.157959   0.990577 
934.994446 614.314270 620.319580   0.990319 
934.785461 614.571411 620.473389   0.990488 
934.576538 621.257202 620.619446   1.001028 
934.367493 636.621460 620.757751   1.025555 
934.158508 637.264282 620.888245   1.026375 
933.949524 635.014282 621.010925   1.022549 
933.740540 633.792908 621.125793   1.020394 
933.531555 634.178650 621.232788   1.020839 
933.322632 633.600037 621.331970   1.019745 
933.113647 633.278625 621.423279   1.019078 
932.904663 633.214294 621.506775   1.018837 
932.695618 632.378540 621.582397   1.017369 
932.486633 632.185669 621.650085   1.016948 
932.277710 634.757141 621.709839   1.020986 
932.068726 637.457092 621.761719   1.025243 
931.859741 637.457092 621.805603   1.025171 
931.650757 639.128540 621.841614   1.027800 
931.441772 639.257141 621.869690   1.027960 
931.232788 639.707153 621.889771   1.028650 
931.023865 642.857117 621.901855   1.033695 
